confidence_threshold,category,confidence,title,filename,absolute_path,matched_keywords
0.350,AI-LLM,0.325,HAI_AI-Index-Report-2024,HAI_AI-Index-Report-2024.pdf,/Users/longtran/Documents/E-Books/HAI_AI-Index-Report-2024.pdf,body:generative ai; body:llm
0.350,AI-LLM,0.325,"Hands-On Large Language Models 动手操作大型语言模型 (Jay Alammar) (z-library.sk, 1lib.sk, z-lib.sk)","Hands-On Large Language Models 动手操作大型语言模型 (Jay Alammar) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Hands-On Large Language Models 动手操作大型语言模型 (Jay Alammar) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:generative ai; body:rag
0.350,AI-LLM,0.325,Investing for Programmers,"Investing for Programmers -- Stefan Papp -- 1, 2025 oct 14 -- Manning Publications Co_ LLC -- 9781633435803 -- b0a41dc1b8bf7caa1ed83f9005ba23c3 -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/Investing for Programmers -- Stefan Papp -- 1, 2025 oct 14 -- Manning Publications Co_ LLC -- 9781633435803 -- b0a41dc1b8bf7caa1ed83f9005ba23c3 -- Anna’s Archive.pdf",body:llm; body:rag
0.350,AI-LLM,0.325,Large Language Models Projects,Large Language Models Projects Apply and Implement Strategies for Large Language Models (Pere Martra) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Large Language Models Projects Apply and Implement Strategies for Large Language Models (Pere Martra) (Z-Library).pdf,body:llm; body:rag
0.350,AI-LLM,0.325,Large Language Models Projects,Large Language Models Projects Apply and Implement Strategies for Large Language Models.pdf,/Users/longtran/Documents/E-Books/Large Language Models Projects Apply and Implement Strategies for Large Language Models.pdf,body:llm; body:rag
0.350,AI-LLM,0.325,Large Language Models Projects (Pere Martra Manonelles) (Z-Library),Large Language Models Projects (Pere Martra Manonelles) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Large Language Models Projects (Pere Martra Manonelles) (Z-Library).pdf,body:llm; body:rag
0.350,AI-LLM,0.325,Time Series Forecasting Using Foundation Models,"Peixeiro, Marco - Time Series Forecasting Using Foundation Models (2025, MANNING Publications) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Peixeiro, Marco - Time Series Forecasting Using Foundation Models (2025, MANNING Publications) - libgen.li.pdf",body:foundation model; body:llm
0.350,Cloud-DevOps,0.325,Advanced Microservices  A Hands-on Approach to Microservice Infrastructure and Tooling (Thomas Hunter II (auth.)) (Z-Library),Advanced Microservices  A Hands-on Approach to Microservice Infrastructure and Tooling (Thomas Hunter II (auth.)) (Z-Library).pdf,/Users/longtran/Documents/E-Books/Advanced Microservices  A Hands-on Approach to Microservice Infrastructure and Tooling (Thomas Hunter II (auth.)) (Z-Library).pdf,body:docker; body:kubernetes
0.350,Cloud-DevOps,0.325,Multi-Cloud Architecture and Governance,"Jeroen Mulder - Multi-Cloud Architecture and Governance_ Leverage Azure, AWS, GCP, and VMware vSphere to build effective multi-cloud solutions (2020, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Jeroen Mulder - Multi-Cloud Architecture and Governance_ Leverage Azure, AWS, GCP, and VMware vSphere to build effective multi-cloud solutions (2020, Packt Publishing) - libgen.li.pdf",body:cloud computing; body:devops
0.350,Cloud-DevOps,0.325,"Saurabh Shrivastava, Neelanjali Srivastav - Solutions Architect's Handbook - Third Edition_ Kick-start your career with architecture design principles, strategies, and gen (2024, Packt Publishing) - libgen.li","Saurabh Shrivastava, Neelanjali Srivastav - Solutions Architect's Handbook - Third Edition_ Kick-start your career with architecture design principles, strategies, and gen (2024, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Saurabh Shrivastava, Neelanjali Srivastav - Solutions Architect's Handbook - Third Edition_ Kick-start your career with architecture design principles, strategies, and gen (2024, Packt Publishing) - libgen.li.pdf",body:cloud computing; body:devops
0.350,Cloud-DevOps,0.325,Streamlit Essentials: From basics to advanced data app development,"Streamlit Essentials_ From basics to advanced data app -- Pandey, Surabhi; -- BPB Publications -- c7a4286d428926375474f48d24d7f7db -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/Streamlit Essentials_ From basics to advanced data app -- Pandey, Surabhi; -- BPB Publications -- c7a4286d428926375474f48d24d7f7db -- Anna’s Archive.pdf",body:devops; body:docker
0.350,Databases,0.325,Amazon Web Services in Action,amazon-web-services-in-action-an-in-depth-guide-to--annas-archive--libgenrs-nf-3671229.pdf,/Users/longtran/Documents/E-Books/amazon-web-services-in-action-an-in-depth-guide-to--annas-archive--libgenrs-nf-3671229.pdf,body:database; body:nosql
0.350,Databases,0.325,Fundamentals of Data Engineering,Fundamentals of Data Engineering (Third Early Release) (Joe Reis  Matt Housley) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Fundamentals of Data Engineering (Third Early Release) (Joe Reis  Matt Housley) (z-lib.org).pdf,body:database; body:sql
0.350,Databases,0.325,"Gary Hutson, Matt Jackson - Graph Data Modeling in Python_ A practical guide to curating, analyzing, and modeling data with graphs (2023, Packt Publishing) - libgen.li","Gary Hutson, Matt Jackson - Graph Data Modeling in Python_ A practical guide to curating, analyzing, and modeling data with graphs (2023, Packt Publishing) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Gary Hutson, Matt Jackson - Graph Data Modeling in Python_ A practical guide to curating, analyzing, and modeling data with graphs (2023, Packt Publishing) - libgen.li.pdf",body:database; body:sql
0.350,Databases,0.325,Get Interview Ready | TechnicalInterviews.dev,De-Coding the Technical Interview Process.pdf,/Users/longtran/Documents/E-Books/De-Coding the Technical Interview Process.pdf,body:nosql; body:sql
0.350,Databases,0.325,"Mastering Azure Analytics : Architecting in the Cloud with Azure Data Lake, HDInsight, and Spark","Mastering Azure Analytics Architecting in the Cloud with Azure Data Lake, HDInsight, and Spark (Zoiner Tejada) (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Mastering Azure Analytics Architecting in the Cloud with Azure Data Lake, HDInsight, and Spark (Zoiner Tejada) (z-lib.org).pdf",body:database; body:sql
0.350,Databases,0.325,Microsoft Azure Essentials - Fundamentals of Azure,"Microsoft Azure Essentials Fundamentals of Azure (Collier M.S., Shahan R.E.) (z-lib.org) (1).pdf","/Users/longtran/Documents/E-Books/Microsoft Azure Essentials Fundamentals of Azure (Collier M.S., Shahan R.E.) (z-lib.org) (1).pdf",body:database; body:sql
0.350,Databases,0.325,Microsoft Azure Essentials - Fundamentals of Azure,"Microsoft Azure Essentials Fundamentals of Azure (Collier M.S., Shahan R.E.) (z-lib.org).pdf","/Users/longtran/Documents/E-Books/Microsoft Azure Essentials Fundamentals of Azure (Collier M.S., Shahan R.E.) (z-lib.org).pdf",body:database; body:sql
0.350,Databases,0.325,Official Google Cloud Certified Professional Data Engineer Study Guide by Dan Sullivan (z-lib.org),Official Google Cloud Certified Professional Data Engineer Study Guide by Dan Sullivan (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Official Google Cloud Certified Professional Data Engineer Study Guide by Dan Sullivan (z-lib.org).pdf,body:database; body:nosql
0.350,Databases,0.325,Practical Data Science. A Guide to building the Technology Stack for Turning Data Lakes into Business Assets (Andreas François Vermeulen) (z-lib.org),Practical Data Science. A Guide to building the Technology Stack for Turning Data Lakes into Business Assets (Andreas François Vermeulen) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Practical Data Science. A Guide to building the Technology Stack for Turning Data Lakes into Business Assets (Andreas François Vermeulen) (z-lib.org).pdf,body:postgresql; body:sql
0.350,DeepLearning,0.325,"Graph Neural Networks In Action With Python: A Complete Practitioner's Guide To Building, Scaling, And Deploying Gnn Applications","Graph Neural Networks In Action With Python A Complete Practitioners Guide To Building, Scaling, And Deploying Gnn… (Aarav Joshi) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Graph Neural Networks In Action With Python A Complete Practitioners Guide To Building, Scaling, And Deploying Gnn… (Aarav Joshi) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:convolutional; body:transformer
0.350,DeepLearning,0.325,Hands-On Graph Neural Networks Using Python,"Maxime Labonne - Hands-On Graph Neural Networks Using Python_ Practical techniques and architectures (2023, Packt) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Maxime Labonne - Hands-On Graph Neural Networks Using Python_ Practical techniques and architectures (2023, Packt) - libgen.li.pdf",body:convolutional; body:deep learning
0.350,DeepLearning,0.325,Large Vision-Language Models,"Large Vision-Language Models Pre-training, Prompting, and Applications (Kaiyang Zhou, Ziwei Liu, Peng Gao) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Large Vision-Language Models Pre-training, Prompting, and Applications (Kaiyang Zhou, Ziwei Liu, Peng Gao) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; body:neural network
0.350,DeepLearning,0.325,Mastering Transformers: Build State-Of-The-Art Models From Scratch With Advanced Natural Language Processing Techniques,Mastering Transformers _ Build State-of-the-art Models From 2.pdf,/Users/longtran/Documents/E-Books/Mastering Transformers _ Build State-of-the-art Models From 2.pdf,body:deep learning; body:transformer
0.350,DeepLearning,0.325,Mastering Transformers: Build State-Of-The-Art Models From Scratch With Advanced Natural Language Processing Techniques,Mastering Transformers _ Build State-of-the-art Models From.pdf,/Users/longtran/Documents/E-Books/Mastering Transformers _ Build State-of-the-art Models From.pdf,body:deep learning; body:transformer
0.350,DeepLearning,0.325,Mathematical Foundations of Artificial Intelligence,"Mathematical Foundations of Artificial Intelligence - Basics of Manifold Theory (Momiao Xiong) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Mathematical Foundations of Artificial Intelligence - Basics of Manifold Theory (Momiao Xiong) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; body:transformer
0.350,DeepLearning,0.325,Natural Language Processing with Transformers,"Lewis Tunstall, Leandro von Werra, Thomas Wolf - Natural Language Processing with Transformers_ Building Language Applications with Hugging Face (2022, O'Reilly Media) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Lewis Tunstall, Leandro von Werra, Thomas Wolf - Natural Language Processing with Transformers_ Building Language Applications with Hugging Face (2022, O'Reilly Media) - libgen.li.pdf",body:deep learning; body:transformer
0.350,DeepLearning,0.325,Natural Language Processing with Transformers,"Natural Language Processing with Transformers Building Language Applications with Hugging Face (Lewis Tunstall, Leandro von Werra, Thomas Wolf) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Natural Language Processing with Transformers Building Language Applications with Hugging Face (Lewis Tunstall, Leandro von Werra, Thomas Wolf) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; body:transformer
0.350,DeepLearning,0.325,Strengthening Deep Neural Networks,"Strengthening Deep Neural Networks Making AI Less Susceptible to Adversarial Trickery (Katy Warr) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Strengthening Deep Neural Networks Making AI Less Susceptible to Adversarial Trickery (Katy Warr) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; body:neural network
0.350,DeepLearning,0.325,"The Welch Labs Illustrated Guide to AI (Stephen Welch) (z-library.sk, 1lib.sk, z-lib.sk)","The Welch Labs Illustrated Guide to AI (Stephen Welch) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/The Welch Labs Illustrated Guide to AI (Stephen Welch) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:backpropagation; body:deep learning
0.350,DeepLearning,0.325,Transfer Learning for Natural Language Processing,"Transfer Learning for Natural Language Processing (Paul Azunre) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Transfer Learning for Natural Language Processing (Paul Azunre) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:neural network; body:transformer
0.350,Embedded-Systems,0.325,CPU Design and Practice,"CPU Design and Practice (Wenxiang Wang, Jinzhang Xing) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/CPU Design and Practice (Wenxiang Wang, Jinzhang Xing) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:embedded; body:fpga
0.350,Java,0.325,Craig Walls - Spring in Action-Manning Publications (2018),Craig Walls - Spring in Action-Manning Publications (2018).pdf,/Users/longtran/Documents/E-Books/Craig Walls - Spring in Action-Manning Publications (2018).pdf,body:java; body:spring boot
0.350,Java,0.325,KMS_CV Template.docx,KMS-CV-TranPhanPhucLong.pdf,/Users/longtran/Documents/E-Books/KMS-CV-TranPhanPhucLong.pdf,body:java; body:spring boot
0.350,Java,0.325,MASTERING_SPRING_CLOUD,MASTERING_SPRING_CLOUD.pdf,/Users/longtran/Documents/E-Books/MASTERING_SPRING_CLOUD.pdf,body:java; body:spring boot
0.350,Java,0.325,Raúl Estrada - Apache Kafka 1.0 Cookbook-Packt Publishing (2017),Raúl Estrada - Apache Kafka 1.0 Cookbook-Packt Publishing (2017).pdf,/Users/longtran/Documents/E-Books/Raúl Estrada - Apache Kafka 1.0 Cookbook-Packt Publishing (2017).pdf,body:hibernate; body:java
0.350,Java,0.325,Spring in Action (Craig Walls) (z-lib.org),Spring in Action (Craig Walls) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Spring in Action (Craig Walls) (z-lib.org).pdf,body:java; body:spring boot
0.350,Java,0.325,Spring MVC Beginner’s Guide,Spring MVC Beginner’s Guide (Amuthan G. [Amuthan Ganeshan]) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Spring MVC Beginner’s Guide (Amuthan G. [Amuthan Ganeshan]) (z-lib.org).pdf,body:java; body:maven
0.350,Java,0.325,Spring MVC: Beginner's Guide - Second Edition,Spring MVC Beginners Guide (Amuthan Ganeshan) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Spring MVC Beginners Guide (Amuthan Ganeshan) (z-lib.org).pdf,body:java; body:maven
0.350,Java,0.325,Tran-Phan-Phuc-Long.pdf,My-CV-Gameloft.pdf,/Users/longtran/Documents/E-Books/My-CV-Gameloft.pdf,body:java; body:spring boot
0.350,Java,0.325,Tran-Phan-Phuc-Long.pdf,My-CV.pdf,/Users/longtran/Documents/E-Books/My-CV.pdf,body:java; body:spring boot
0.350,MachineLearning,0.325,"Essentials of Python for Artificial Intelligence and Machine -- Anupam Bagchi, Pramod Gupta -- Synthesis Lectures on Engineering, Science, and -- 9783031437243 -- 645ef55deca371c844954b10dbf6f1c4 -- Anna’s Archive","Essentials of Python for Artificial Intelligence and Machine -- Anupam Bagchi, Pramod Gupta -- Synthesis Lectures on Engineering, Science, and -- 9783031437243 -- 645ef55deca371c844954b10dbf6f1c4 -- Anna’s Archive.pdf","/Users/longtran/Documents/E-Books/Essentials of Python for Artificial Intelligence and Machine -- Anupam Bagchi, Pramod Gupta -- Synthesis Lectures on Engineering, Science, and -- 9783031437243 -- 645ef55deca371c844954b10dbf6f1c4 -- Anna’s Archive.pdf",body:machine learning; body:scikit learn
0.350,MachineLearning,0.325,"Essentials of Python for Artificial Intelligence and Machine -- Anupam Bagchi, Pramod Gupta -- Synthesis Lectures on Engineering, Science, and -- 9783031437243 -- 645ef55deca371c844954b10dbf6f1c4 -- Anna’s Archive copy","Essentials of Python for Artificial Intelligence and Machine -- Anupam Bagchi, Pramod Gupta -- Synthesis Lectures on Engineering, Science, and -- 9783031437243 -- 645ef55deca371c844954b10dbf6f1c4 -- Anna’s Archive copy.pdf","/Users/longtran/Documents/E-Books/Essentials of Python for Artificial Intelligence and Machine -- Anupam Bagchi, Pramod Gupta -- Synthesis Lectures on Engineering, Science, and -- 9783031437243 -- 645ef55deca371c844954b10dbf6f1c4 -- Anna’s Archive copy.pdf",body:machine learning; body:scikit learn
0.350,MachineLearning,0.325,Grokking Algorithms: An Illustrated Guide for Programmers and Other Curious People,"Grokking Artificial Intelligence Algorithms (Rishal Hurbans) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Grokking Artificial Intelligence Algorithms (Rishal Hurbans) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:machine learning; body:reinforcement learning
0.350,MachineLearning,0.325,Practical Internet of Things with JavaScript,Practical Internet of Things with JavaScript Build standalone exciting IoT projects with Raspberry Pi 3 and JavaScript by Arvind Ravulavaru (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Practical Internet of Things with JavaScript Build standalone exciting IoT projects with Raspberry Pi 3 and JavaScript by Arvind Ravulavaru (z-lib.org).pdf,body:machine learning; body:scikit learn
0.350,Math-Algebra,0.325,9780198515777.pdf,"Introduction to parallel computing [a practical guide with examples in C] (W. P. Petersen, P. Arbenz) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Introduction to parallel computing [a practical guide with examples in C] (W. P. Petersen, P. Arbenz) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:algebra; body:linear algebra
0.350,Math-Algebra,0.325,"I.N. Bronshtein, K.A. Semendyayev, Gerhard Musiol, Heiner Mühlig - Handbook of Mathematics (2007, Springer) - libgen.li","I.N. Bronshtein, K.A. Semendyayev, Gerhard Musiol, Heiner Mühlig - Handbook of Mathematics (2007, Springer) - libgen.li.pdf","/Users/longtran/Documents/E-Books/I.N. Bronshtein, K.A. Semendyayev, Gerhard Musiol, Heiner Mühlig - Handbook of Mathematics (2007, Springer) - libgen.li.pdf",body:algebra; body:linear algebra
0.350,Math-Calculus,0.325,Complex Integration,COMPLEX INTEGRATION.pdf,/Users/longtran/Documents/E-Books/COMPLEX INTEGRATION.pdf,body:calculus; body:integral
0.350,Math-Calculus,0.325,Fuzzy Decision Analysis: Multi Attribute Decision Making Approach,"Fuzzy Decision Analysis Multi Attribute Decision Making Approach (Farhad Hosseinzadeh Lotfi, Tofigh Allahviranloo etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Fuzzy Decision Analysis Multi Attribute Decision Making Approach (Farhad Hosseinzadeh Lotfi, Tofigh Allahviranloo etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:calculus; body:integral
0.350,Math-Calculus,0.325,ML_excercises,ML_excercises.pdf,/Users/longtran/Documents/E-Books/ML_excercises.pdf,body:derivative; body:gradient
0.350,Math-Calculus,0.325,Optimization for Engineering Design Algorithms and Examples,Kalyanmoy Deb - Optimization for Engineering Design Algorithms and Examples (2012) - libgen.li.pdf,/Users/longtran/Documents/E-Books/Kalyanmoy Deb - Optimization for Engineering Design Algorithms and Examples (2012) - libgen.li.pdf,body:gradient; body:multivariable
0.350,Math-Statistics,0.325,425989_Print.indd,New Theory of Discriminant Analysis After R. Fisher Advanced Research by the Feature Selection Method for Microarray Data by Shuichi Shinmura (auth.) (z-lib.org).pdf,/Users/longtran/Documents/E-Books/New Theory of Discriminant Analysis After R. Fisher Advanced Research by the Feature Selection Method for Microarray Data by Shuichi Shinmura (auth.) (z-lib.org).pdf,body:bayesian; body:regression
0.350,Math-Statistics,0.325,Algorithms for Validation,algo for val.pdf,/Users/longtran/Documents/E-Books/algo for val.pdf,body:probability; body:stochastic
0.350,Math-Statistics,0.325,"Algorithms Illuminated (Part 3) (Tim Roughgarden) (z-library.sk, 1lib.sk, z-lib.sk)","Algorithms Illuminated (Part 3) (Tim Roughgarden) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Algorithms Illuminated (Part 3) (Tim Roughgarden) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:probability; body:statistics
0.350,Math-Statistics,0.325,"An Introduction to Statistical Learning with Applications in Python (Gareth James, Daniela Witten, Trevor Hastie etc.) (Z-Library)","An Introduction to Statistical Learning with Applications in Python (Gareth James, Daniela Witten, Trevor Hastie etc.) (Z-Library).pdf","/Users/longtran/Documents/E-Books/An Introduction to Statistical Learning with Applications in Python (Gareth James, Daniela Witten, Trevor Hastie etc.) (Z-Library).pdf",body:regression; body:statistics
0.350,Math-Statistics,0.325,Causal Inference in Python,"Matheus Facure - Causal Inference in Python_ Applying Causal Inference in the Tech Industry (2023, O'Reilly Media) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Matheus Facure - Causal Inference in Python_ Applying Causal Inference in the Tech Industry (2023, O'Reilly Media) - libgen.li.pdf",body:hypothesis testing; body:regression
0.350,Math-Statistics,0.325,"Computer Networking: A Top-Down Approach, 7th Edition","Computer Networking A Top-Down Approach, 7th Edition (James F. Kurose) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Computer Networking A Top-Down Approach, 7th Edition (James F. Kurose) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:probability; body:stochastic
0.350,Math-Statistics,0.325,Discriminant Function Analysis by G. David Garson (z-lib.org),Discriminant Function Analysis by G. David Garson (z-lib.org).pdf,/Users/longtran/Documents/E-Books/Discriminant Function Analysis by G. David Garson (z-lib.org).pdf,body:regression; body:statistics
0.350,Math-Statistics,0.325,Genetic Algorithm Afternoon: A Practical Guide for Software Developers,"Genetic Algorithm Afternoon A Practical Guide for Software Developers (Brownlee, Jason) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Genetic Algorithm Afternoon A Practical Guide for Software Developers (Brownlee, Jason) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:probability; body:statistics
0.350,OperatingSystems,0.325,Computer Systems GE,"Randal E. Bryant_ David R. O’Hallaron - Computer Systems A Programmer’s Perspective (2015, Pearson Education) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Randal E. Bryant_ David R. O’Hallaron - Computer Systems A Programmer’s Perspective (2015, Pearson Education) - libgen.li.pdf",body:operating system; body:virtual memory
0.350,OperatingSystems,0.325,"Kernighan, Ritchie - The C Programming Language, 2nd edition","Kernighan, Ritchie - The C Programming Language, 2nd edition - libgen.li.pdf","/Users/longtran/Documents/E-Books/Kernighan, Ritchie - The C Programming Language, 2nd edition - libgen.li.pdf",body:operating system; body:unix
0.350,OperatingSystems,0.325,Preface,"Brian W. Kernighan, Dennis M. Ritchie - The ANSI C Programming Language (1988, Prentice Hall) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Brian W. Kernighan, Dennis M. Ritchie - The ANSI C Programming Language (1988, Prentice Hall) - libgen.li.pdf",body:operating system; body:unix
0.350,OperatingSystems,0.325,System Programming in Linux,"System Programming in Linux(EARLY ACCESS) (Stewart N. Weiss) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/System Programming in Linux(EARLY ACCESS) (Stewart N. Weiss) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:operating system; body:unix
0.350,Security,0.325,Effective Rust,"David Drysdale - Effective Rust_ 35 Specific Ways to Improve Your Rust Code (2024, O'Reilly Media) - libgen.li.pdf","/Users/longtran/Documents/E-Books/David Drysdale - Effective Rust_ 35 Specific Ways to Improve Your Rust Code (2024, O'Reilly Media) - libgen.li.pdf",body:cryptography; body:security
0.350,Cloud-DevOps,0.338,"The DevOps Handbook How to Create World-Class Agility, Reliability, and Security in Technology Organizations (Gene Kim, Patrick Debois, John Willis etc.) (Z-Library)","The DevOps Handbook How to Create World-Class Agility, Reliability, and Security in Technology Organizations (Gene Kim, Patrick Debois, John Willis etc.) (Z-Library).pdf","/Users/longtran/Documents/E-Books/The DevOps Handbook How to Create World-Class Agility, Reliability, and Security in Technology Organizations (Gene Kim, Patrick Debois, John Willis etc.) (Z-Library).pdf",body:devops; filename:devops
0.350,ComputerVision,0.338,"Transformers for Natural Language Processing and Computer Vision - Third Edition Explore Generative AI and Large Language… (Denis Rothman) (z-library.sk, 1lib.sk, z-lib.sk)","Transformers for Natural Language Processing and Computer Vision - Third Edition Explore Generative AI and Large Language… (Denis Rothman) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Transformers for Natural Language Processing and Computer Vision - Third Edition Explore Generative AI and Large Language… (Denis Rothman) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:computer vision; filename:computer vision
0.350,DeepLearning,0.338,"[EXPERT INSIGHT] Manu Joseph, Jeffrey Tackes - Modern Time Series Forecasting with Python_ Industry-ready machine learning and deep learning time series analysis with PyTorch (2024, Papercut Limited) - libgen.li","[EXPERT INSIGHT] Manu Joseph, Jeffrey Tackes - Modern Time Series Forecasting with Python_ Industry-ready machine learning and deep learning time series analysis with PyTorch (2024, Papercut Limited) - libgen.li.pdf","/Users/longtran/Documents/E-Books/[EXPERT INSIGHT] Manu Joseph, Jeffrey Tackes - Modern Time Series Forecasting with Python_ Industry-ready machine learning and deep learning time series analysis with PyTorch (2024, Papercut Limited) - libgen.li.pdf",body:deep learning; filename:deep learning
0.350,DeepLearning,0.338,"Adaptive Learning of Polynomial Networks Genetic Programming, Backpropagation and Bayesian Methods (Nikolay Y. Nikolaev, Hitoshi Iba) (z-library.sk, 1lib.sk, z-lib.sk)","Adaptive Learning of Polynomial Networks Genetic Programming, Backpropagation and Bayesian Methods (Nikolay Y. Nikolaev, Hitoshi Iba) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Adaptive Learning of Polynomial Networks Genetic Programming, Backpropagation and Bayesian Methods (Nikolay Y. Nikolaev, Hitoshi Iba) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:backpropagation; filename:backpropagation
0.350,DeepLearning,0.338,"Moore, Stephen_Shanmugamani, Rajalingappaa - Deep learning for computer vision_ expert techniques to train advanced neural networks using TensorFlow and Keras (2018, Packt.) - libgen.li","Moore, Stephen_Shanmugamani, Rajalingappaa - Deep learning for computer vision_ expert techniques to train advanced neural networks using TensorFlow and Keras (2018, Packt.) - libgen.li.pdf","/Users/longtran/Documents/E-Books/Moore, Stephen_Shanmugamani, Rajalingappaa - Deep learning for computer vision_ expert techniques to train advanced neural networks using TensorFlow and Keras (2018, Packt.) - libgen.li.pdf",body:deep learning; filename:deep learning
0.350,DeepLearning,0.338,Title,"Deep Learning for Computer Vision with Python, Volume 3 (Adrian Rosebrock) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/Deep Learning for Computer Vision with Python, Volume 3 (Adrian Rosebrock) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:deep learning; filename:deep learning
0.350,MachineLearning,0.338,AI at the Edge,"AI at the Edge Solving Real-World Problems with Embedded Machine Learning (Daniel Situnayake, Jenny Plunkett) (z-library.sk, 1lib.sk, z-lib.sk).pdf","/Users/longtran/Documents/E-Books/AI at the Edge Solving Real-World Problems with Embedded Machine Learning (Daniel Situnayake, Jenny Plunkett) (z-library.sk, 1lib.sk, z-lib.sk).pdf",body:machine learning; filename:machine learning
